Time
11:17:14.638 -> 87722.72
11:17:15.151 -> 87375.57
11:17:15.666 -> 87722.72
11:17:16.180 -> 87375.57
11:17:16.647 -> 87375.57
11:17:17.158 -> 87375.57
11:17:17.672 -> 87722.72
11:17:18.187 -> 87722.72
11:17:18.656 -> 87722.72
11:17:19.170 -> 87722.72
11:17:19.685 -> 87722.72
11:17:20.153 -> 87722.72
11:17:20.667 -> 87722.72
11:17:21.180 -> 87722.72
11:17:21.691 -> 87722.72
11:17:22.155 -> 87722.72
11:17:22.669 -> 87722.72
11:17:23.182 -> 87722.72
11:17:23.695 -> 87722.72
11:17:24.165 -> 87722.72
11:17:24.680 -> 87375.57
11:17:25.195 -> 87722.72
11:17:25.664 -> 87375.57
11:17:26.176 -> 87375.57
11:17:26.688 -> 87375.57
11:17:27.201 -> 87722.72
11:17:27.669 -> 87375.57
11:17:28.183 -> 87375.57
11:17:28.697 -> 87722.72
11:17:29.166 -> 87375.57
11:17:29.682 -> 87722.72
11:17:30.194 -> 87722.72
11:17:30.664 -> 87722.72
11:17:31.177 -> 87722.72
11:17:31.687 -> 87722.72
11:17:32.201 -> 87722.72
11:17:32.666 -> 87722.72
11:17:33.182 -> 87375.57
11:17:33.696 -> 87722.72
11:17:34.210 -> 87375.57
11:17:34.673 -> 87375.57
11:17:35.186 -> 87722.72
11:17:35.701 -> 87375.57
11:17:36.169 -> 87375.57
11:17:36.681 -> 87029.93
11:17:37.197 -> 87375.57
11:17:37.707 -> 87722.72
11:17:38.172 -> 87722.72
11:17:38.685 -> 87722.72
11:17:39.201 -> 87722.72
11:17:39.715 -> 87375.57
11:17:40.182 -> 87375.57
11:17:40.693 -> 87375.57
11:17:41.206 -> 87722.72
11:17:41.721 -> 87375.57
11:17:42.189 -> 87722.72
11:17:42.702 -> 87722.72
11:17:43.216 -> 87722.72
11:17:43.685 -> 87722.72
11:17:44.200 -> 87375.57
11:17:44.685 -> 87722.72
11:17:45.196 -> 87375.57
11:17:45.710 -> 87375.57
11:17:46.224 -> 87375.57
11:17:46.692 -> 87375.57
11:17:47.206 -> 87722.72
11:17:47.720 -> 87375.57
11:17:48.235 -> 87375.57
11:17:48.701 -> 87375.57
11:17:49.213 -> 87375.57
11:17:49.725 -> 87375.57
11:17:50.237 -> 87375.57
11:17:50.706 -> 87375.57
11:17:51.219 -> 87375.57
11:17:51.733 -> 87375.57
11:17:52.202 -> 87029.93
11:17:52.714 -> 87029.93
11:17:53.226 -> 87029.93
11:17:53.693 -> 87029.93
11:17:54.208 -> 87029.93
11:17:54.719 -> 87029.93
11:17:55.231 -> 87029.93
11:17:55.747 -> 87029.93
11:17:56.213 -> 87029.93
11:17:56.726 -> 87029.93
11:17:57.241 -> 87029.93
11:17:57.707 -> 87029.93
11:17:58.220 -> 87029.93
11:17:58.735 -> 87029.93
11:17:59.246 -> 87029.93
11:17:59.712 -> 87029.93
11:18:00.222 -> 87029.93
11:18:00.734 -> 87029.93
11:18:01.248 -> 87029.93
11:18:01.713 -> 86685.85
11:18:02.225 -> 87375.57
11:18:02.739 -> 87375.57
11:18:03.253 -> 86685.85
11:18:03.717 -> 87029.93
11:18:04.233 -> 87375.57
11:18:04.750 -> 87375.57
11:18:05.216 -> 87375.57
11:18:05.728 -> 87375.57
11:18:06.240 -> 87375.57
11:18:06.753 -> 87375.57
11:18:07.222 -> 87375.57
11:18:07.734 -> 87029.93
11:18:08.252 -> 87029.93
11:18:08.719 -> 87029.93
11:18:09.233 -> 87029.93
11:18:09.744 -> 87375.57
11:18:10.258 -> 87029.93
11:18:10.725 -> 87029.93
